timestamp,service,region,latency_ms,error_rate,throughput_rpm,cpu_pct,memory_pct,queue_depth,saturation_score,anomaly_label
2026-04-04T02:00:00,checkout-api,us-east-1,106.78,0.013,940.95,46.8,60.1,30.21,0.249,normal
2026-04-04T02:00:00,checkout-api,us-west-2,110.93,0.0144,807.52,33.51,63.58,15.95,0.1759,normal
2026-04-04T02:00:00,checkout-api,eu-central-1,101.54,0.0053,957.71,32.77,58.81,7.21,0.139,normal
2026-04-04T02:00:00,billing-worker,us-east-1,143.17,0.0177,446.89,38.19,51.16,30.64,0.2282,normal
2026-04-04T02:00:00,billing-worker,us-west-2,135.41,0.0021,395.32,33.66,48.14,26.72,0.1762,normal
2026-04-04T02:00:00,billing-worker,eu-central-1,136.85,0.0049,390.89,40.55,65.8,18.75,0.1891,normal
2026-04-04T02:00:00,auth-service,us-east-1,84.44,0.0134,1281.91,50.7,58.59,22.24,0.2471,normal
2026-04-04T02:00:00,auth-service,us-west-2,75.21,0.003,1064.59,47.75,41.88,11.62,0.1963,normal
2026-04-04T02:00:00,auth-service,eu-central-1,67.53,0.0088,1074.92,43.95,56.75,14.38,0.199,normal
2026-04-04T02:00:00,search-api,us-east-1,88.81,0.001,721.69,32.01,56.08,20.89,0.1566,normal
2026-04-04T02:00:00,search-api,us-west-2,102.91,0.0117,786.06,31.03,62.73,30.16,0.1914,normal
2026-04-04T02:00:00,search-api,eu-central-1,98.05,0.0047,736.53,38.0,53.69,26.26,0.1952,normal
2026-04-04T02:00:00,notification-service,us-east-1,83.92,0.0047,317.24,57.21,52.32,23.24,0.2562,normal
2026-04-04T02:00:00,notification-service,us-west-2,86.29,0.0135,325.64,34.7,53.72,10.06,0.1664,normal
2026-04-04T02:00:00,notification-service,eu-central-1,102.37,0.0098,324.77,51.76,62.61,16.61,0.2327,normal
2026-04-04T02:00:00,analytics-pipeline,us-east-1,188.99,0.0101,187.54,54.8,55.96,17.75,0.2462,normal
2026-04-04T02:00:00,analytics-pipeline,us-west-2,177.67,0.0137,179.26,48.08,64.27,13.11,0.2198,normal
2026-04-04T02:00:00,analytics-pipeline,eu-central-1,182.05,0.0144,185.29,48.31,56.19,15.24,0.2261,normal
2026-04-04T03:00:00,checkout-api,us-east-1,98.1,0.008,871.38,30.94,66.06,12.11,0.1474,normal
2026-04-04T03:00:00,checkout-api,us-west-2,107.2,0.0113,844.21,28.02,64.72,21.18,0.1618,normal
2026-04-04T03:00:00,checkout-api,eu-central-1,103.07,0.0134,924.79,34.64,57.57,4.4,0.1543,normal
2026-04-04T03:00:00,billing-worker,us-east-1,142.21,0.0145,366.18,48.41,47.81,15.74,0.2277,normal
2026-04-04T03:00:00,billing-worker,us-west-2,155.86,0.0157,397.98,47.88,69.87,0,0.1957,normal
2026-04-04T03:00:00,billing-worker,eu-central-1,125.86,0.0163,447.49,46.65,58.57,20.03,0.2336,normal
2026-04-04T03:00:00,auth-service,us-east-1,75.27,0.0066,1150.12,41.05,62.69,23.29,0.2032,normal
2026-04-04T03:00:00,auth-service,us-west-2,80.84,0.0113,1080.26,52.79,39.87,18.92,0.2438,normal
2026-04-04T03:00:00,auth-service,eu-central-1,77.04,0.007,1288.18,33.57,50.14,14.11,0.1589,normal
2026-04-04T03:00:00,search-api,us-east-1,98.22,0.0121,723.37,47.19,53.33,13.34,0.2142,normal
2026-04-04T03:00:00,search-api,us-west-2,96.1,0.0038,726.94,38.97,62.78,10.2,0.1641,normal
2026-04-04T03:00:00,search-api,eu-central-1,91.22,0.0068,701.71,34.3,56.35,7.57,0.1478,normal
2026-04-04T03:00:00,notification-service,us-east-1,88.66,0.0116,331.25,40.56,52.06,10.6,0.1846,normal
2026-04-04T03:00:00,notification-service,us-west-2,83.67,0.0055,306.87,43.31,57.99,14.89,0.192,normal
2026-04-04T03:00:00,notification-service,eu-central-1,79.74,0.0088,317.02,38.7,59.38,23.59,0.1995,normal
2026-04-04T03:00:00,analytics-pipeline,us-east-1,190.81,0.0067,188.36,33.08,56.95,28.09,0.1852,normal
2026-04-04T03:00:00,analytics-pipeline,us-west-2,213.42,0.0095,171.01,39.13,49.87,16.89,0.1886,normal
2026-04-04T03:00:00,analytics-pipeline,eu-central-1,174.31,0.0061,188.23,36.0,69.61,24.52,0.1871,normal
2026-04-04T04:00:00,checkout-api,us-east-1,110.36,0.0067,846.84,26.59,59.97,15.94,0.1378,normal
2026-04-04T04:00:00,checkout-api,us-west-2,108.29,0.0064,901.8,30.45,43.27,21.69,0.1625,normal
2026-04-04T04:00:00,checkout-api,eu-central-1,113.88,0.001,945.9,39.32,57.01,6.13,0.152,normal
2026-04-04T04:00:00,billing-worker,us-east-1,133.96,0.0118,368.85,41.73,57.06,33.4,0.2355,normal
2026-04-04T04:00:00,billing-worker,us-west-2,155.18,0.0039,375.06,33.15,48.7,12.74,0.1491,normal
2026-04-04T04:00:00,billing-worker,eu-central-1,157.55,0.0092,403.19,40.97,55.25,18.65,0.1981,normal
2026-04-04T04:00:00,auth-service,us-east-1,74.65,0.0165,1281.48,44.93,62.18,2.62,0.1922,normal
2026-04-04T04:00:00,auth-service,us-west-2,74.38,0.0183,1093.18,48.31,66.36,14.94,0.2325,normal
2026-04-04T04:00:00,auth-service,eu-central-1,73.78,0.0072,1208.77,42.19,68.27,27.19,0.2163,normal
2026-04-04T04:00:00,search-api,us-east-1,95.04,0.0191,704.31,37.3,56.5,11.21,0.1878,normal
2026-04-04T04:00:00,search-api,us-west-2,92.02,0.0087,758.53,29.79,48.63,12.04,0.1446,normal
2026-04-04T04:00:00,search-api,eu-central-1,92.87,0.0108,682.67,53.69,54.53,16.34,0.2407,normal
2026-04-04T04:00:00,notification-service,us-east-1,85.45,0.0135,337.71,42.22,54.43,19.33,0.2117,normal
2026-04-04T04:00:00,notification-service,us-west-2,87.73,0.0077,331.03,27.76,54.5,27.16,0.1665,normal
2026-04-04T04:00:00,notification-service,eu-central-1,94.41,0.0087,286.45,56.22,56.94,37.91,0.29,normal
2026-04-04T04:00:00,analytics-pipeline,us-east-1,174.46,0.0129,168.16,52.65,65.91,9.76,0.2274,normal
2026-04-04T04:00:00,analytics-pipeline,us-west-2,198.17,0.0201,172.49,32.63,59.95,14.91,0.1809,normal
2026-04-04T04:00:00,analytics-pipeline,eu-central-1,159.37,0.0049,177.63,30.21,65.38,21.5,0.1586,normal
2026-04-04T05:00:00,checkout-api,us-east-1,103.65,0.0144,823.85,47.33,48.94,15.49,0.2233,normal
2026-04-04T05:00:00,checkout-api,us-west-2,110.28,0.0069,868.34,47.05,68.36,28.11,0.2346,normal
2026-04-04T05:00:00,checkout-api,eu-central-1,108.81,0.008,795.15,55.33,70.73,1.28,0.2107,normal
2026-04-04T05:00:00,billing-worker,us-east-1,154.86,0.0088,403.86,44.46,56.77,17.98,0.2083,normal
2026-04-04T05:00:00,billing-worker,us-west-2,144.7,0.0135,380.32,37.78,62.48,23.01,0.2036,normal
2026-04-04T05:00:00,billing-worker,eu-central-1,149.98,0.0101,422.43,50.66,59.5,16.37,0.229,normal
2026-04-04T05:00:00,auth-service,us-east-1,78.88,0.0017,1113.08,36.51,59.23,15.02,0.1616,normal
2026-04-04T05:00:00,auth-service,us-west-2,89.29,0.0119,1179.86,59.49,58.06,15.52,0.2613,normal
2026-04-04T05:00:00,auth-service,eu-central-1,82.17,0.0122,1217.53,51.41,55.62,12.87,0.2283,normal
2026-04-04T05:00:00,search-api,us-east-1,89.81,0.0094,763.2,33.83,54.47,7.6,0.1509,normal
2026-04-04T05:00:00,search-api,us-west-2,109.7,0.0121,727.92,32.54,51.13,12.98,0.1622,normal
2026-04-04T05:00:00,search-api,eu-central-1,95.32,0.0041,707.83,51.5,58.16,18.77,0.226,normal
2026-04-04T05:00:00,notification-service,us-east-1,71.37,0.0079,328.37,36.62,48.75,17.45,0.1782,normal
2026-04-04T05:00:00,notification-service,us-west-2,78.37,0.0069,298.28,41.28,64.19,11.46,0.1803,normal
2026-04-04T05:00:00,notification-service,eu-central-1,87.18,0.0031,343.42,46.23,55.45,24.89,0.2183,normal
2026-04-04T05:00:00,analytics-pipeline,us-east-1,167.99,0.0092,193.35,41.82,50.51,26.99,0.2181,normal
2026-04-04T05:00:00,analytics-pipeline,us-west-2,187.56,0.0079,154.99,27.34,47.84,29.56,0.1704,normal
2026-04-04T05:00:00,analytics-pipeline,eu-central-1,184.19,0.0057,187.53,53.42,52.39,21.76,0.2417,normal
2026-04-04T06:00:00,checkout-api,us-east-1,91.79,0.0105,973.98,31.0,58.45,13.05,0.154,normal
2026-04-04T06:00:00,checkout-api,us-west-2,104.33,0.0093,889.87,48.95,61.51,26.16,0.2417,normal
2026-04-04T06:00:00,checkout-api,eu-central-1,113.26,0.0133,837.6,45.19,55.55,11.44,0.2055,normal
2026-04-04T06:00:00,billing-worker,us-east-1,166.9,0.0101,387.73,25.59,56.51,24.03,0.157,normal
2026-04-04T06:00:00,billing-worker,us-west-2,142.84,0.0069,422.27,39.57,55.83,17.22,0.1861,normal
2026-04-04T06:00:00,billing-worker,eu-central-1,142.47,0.0131,400.39,41.46,55.64,16.24,0.2019,normal
2026-04-04T06:00:00,auth-service,us-east-1,84.79,0.0078,1197.68,29.7,60.22,23.37,0.1658,normal
2026-04-04T06:00:00,auth-service,us-west-2,82.37,0.0102,1192.29,44.52,65.22,33.98,0.2438,normal
2026-04-04T06:00:00,auth-service,eu-central-1,76.21,0.0058,1193.47,41.14,62.36,24.06,0.2037,normal
2026-04-04T06:00:00,search-api,us-east-1,96.18,0.0073,731.77,32.27,59.9,11.09,0.1487,normal
2026-04-04T06:00:00,search-api,us-west-2,98.35,0.0095,708.28,32.62,58.4,12.69,0.1572,normal
2026-04-04T06:00:00,search-api,eu-central-1,94.04,0.0117,760.76,31.95,64.34,28.63,0.1915,normal
2026-04-04T06:00:00,notification-service,us-east-1,92.4,0.0101,329.55,55.59,55.92,6.09,0.2252,normal
2026-04-04T06:00:00,notification-service,us-west-2,85.65,0.0101,310.0,32.5,71.34,18.89,0.1706,normal
2026-04-04T06:00:00,notification-service,eu-central-1,90.15,0.0067,300.08,40.61,67.05,12.79,0.1804,normal
2026-04-04T06:00:00,analytics-pipeline,us-east-1,155.47,0.0083,171.86,42.13,51.08,15.58,0.1943,normal
2026-04-04T06:00:00,analytics-pipeline,us-west-2,172.65,0.0124,176.58,48.8,57.73,1.35,0.196,normal
2026-04-04T06:00:00,analytics-pipeline,eu-central-1,153.2,0.0111,184.48,48.83,57.57,4.06,0.1992,normal
2026-04-04T07:00:00,checkout-api,us-east-1,101.13,0.0106,949.78,39.32,54.31,11.95,0.1811,normal
2026-04-04T07:00:00,checkout-api,us-west-2,113.28,0.0124,775.07,51.48,51.91,6.52,0.2158,normal
2026-04-04T07:00:00,checkout-api,eu-central-1,92.28,0.0062,1001.02,61.94,49.75,12.76,0.254,normal
2026-04-04T07:00:00,billing-worker,us-east-1,146.88,0.0106,375.15,29.63,55.32,12.69,0.1488,normal
2026-04-04T07:00:00,billing-worker,us-west-2,125.24,0.0096,351.34,28.44,68.24,25.35,0.1686,normal
2026-04-04T07:00:00,billing-worker,eu-central-1,161.19,0.0095,376.74,41.33,48.92,23.79,0.2104,normal
2026-04-04T07:00:00,auth-service,us-east-1,76.62,0.0078,1016.66,41.14,68.98,29.32,0.218,normal
2026-04-04T07:00:00,auth-service,us-west-2,80.09,0.0076,1160.75,46.34,59.39,26.18,0.2295,normal
2026-04-04T07:00:00,auth-service,eu-central-1,71.24,0.001,976.82,34.89,48.82,23.19,0.1713,normal
2026-04-04T07:00:00,search-api,us-east-1,102.92,0.009,742.26,42.61,59.24,14.32,0.1946,normal
2026-04-04T07:00:00,search-api,us-west-2,92.15,0.0137,706.1,41.68,66.09,25.69,0.223,normal
2026-04-04T07:00:00,search-api,eu-central-1,92.24,0.01,672.83,43.04,60.19,17.99,0.2054,normal
2026-04-04T07:00:00,notification-service,us-east-1,86.14,0.0104,279.1,35.56,58.59,14.16,0.1722,normal
2026-04-04T07:00:00,notification-service,us-west-2,78.8,0.0081,364.7,40.22,53.72,14.25,0.1844,normal
2026-04-04T07:00:00,notification-service,eu-central-1,77.33,0.0109,311.07,49.12,64.17,22.48,0.2375,normal
2026-04-04T07:00:00,analytics-pipeline,us-east-1,194.49,0.0087,155.73,41.5,62.36,5.92,0.173,normal
2026-04-04T07:00:00,analytics-pipeline,us-west-2,163.32,0.0133,179.72,52.53,62.56,18.52,0.2457,normal
2026-04-04T07:00:00,analytics-pipeline,eu-central-1,186.09,0.0123,174.63,40.36,60.19,15.54,0.1952,normal
2026-04-04T08:00:00,checkout-api,us-east-1,124.51,0.006,1076.86,31.9,65.11,14.84,0.1528,normal
2026-04-04T08:00:00,checkout-api,us-west-2,106.38,0.0082,1174.87,30.65,58.66,13.51,0.1496,normal
2026-04-04T08:00:00,checkout-api,eu-central-1,113.85,0.0114,1090.79,34.44,61.91,27.35,0.1971,normal
2026-04-04T08:00:00,billing-worker,us-east-1,153.69,0.0084,539.61,23.56,54.48,10.38,0.1188,normal
2026-04-04T08:00:00,billing-worker,us-west-2,133.65,0.0112,519.43,44.22,57.2,22.85,0.2217,normal
2026-04-04T08:00:00,billing-worker,eu-central-1,153.88,0.0068,535.4,34.74,69.95,7.81,0.1497,normal
2026-04-04T08:00:00,auth-service,us-east-1,73.42,0.0048,1528.8,52.3,53.03,31.91,0.2569,normal
2026-04-04T08:00:00,auth-service,us-west-2,83.23,0.0105,1483.44,49.08,38.81,12.02,0.2153,normal
2026-04-04T08:00:00,auth-service,eu-central-1,80.64,0.0088,1705.62,36.71,49.11,16.32,0.1778,normal
2026-04-04T08:00:00,search-api,us-east-1,99.34,0.0157,872.63,43.24,66.63,12.73,0.2056,normal
2026-04-04T08:00:00,search-api,us-west-2,91.75,0.0043,986.87,48.5,62.08,19.93,0.2182,normal
2026-04-04T08:00:00,search-api,eu-central-1,102.38,0.0085,984.64,48.42,66.9,22.03,0.2299,normal
2026-04-04T08:00:00,notification-service,us-east-1,85.65,0.0118,407.1,28.18,69.05,19.08,0.1589,normal
2026-04-04T08:00:00,notification-service,us-west-2,78.16,0.0067,436.36,42.57,52.92,25.81,0.2139,normal
2026-04-04T08:00:00,notification-service,eu-central-1,73.86,0.02,416.79,55.05,62.63,4.79,0.2385,normal
2026-04-04T08:00:00,analytics-pipeline,us-east-1,163.08,0.0092,234.96,38.67,58.18,19.28,0.1914,normal
2026-04-04T08:00:00,analytics-pipeline,us-west-2,164.2,0.0092,257.13,36.92,51.2,23.22,0.1934,normal
2026-04-04T08:00:00,analytics-pipeline,eu-central-1,199.03,0.0131,224.94,41.42,59.48,16.35,0.202,normal
2026-04-04T09:00:00,checkout-api,us-east-1,108.38,0.0133,1190.14,41.92,56.72,32.08,0.2362,normal
2026-04-04T09:00:00,checkout-api,us-west-2,95.04,0.0169,1200.73,42.7,53.01,32.45,0.2462,normal
2026-04-04T09:00:00,checkout-api,eu-central-1,425.76,0.107,918.57,37.62,58.78,68.55,0.4645,cache_misconfiguration_after_deploy
2026-04-04T09:00:00,billing-worker,us-east-1,136.91,0.0093,525.95,46.14,57.14,7.58,0.1937,normal
2026-04-04T09:00:00,billing-worker,us-west-2,151.49,0.0114,565.05,49.36,58.21,8.96,0.2116,normal
2026-04-04T09:00:00,billing-worker,eu-central-1,176.11,0.0063,517.59,47.9,61.55,28.5,0.2374,normal
2026-04-04T09:00:00,auth-service,us-east-1,69.0,0.0063,1538.83,32.29,53.89,28.92,0.1835,normal
2026-04-04T09:00:00,auth-service,us-west-2,76.82,0.0086,1484.03,42.38,57.87,9.5,0.1832,normal
2026-04-04T09:00:00,auth-service,eu-central-1,79.73,0.004,1620.51,39.33,42.37,5.75,0.1565,normal
2026-04-04T09:00:00,search-api,us-east-1,97.26,0.0056,1035.64,52.92,72.61,25.06,0.2465,normal
2026-04-04T09:00:00,search-api,us-west-2,105.22,0.0066,1012.31,38.55,57.75,7.23,0.1616,normal
2026-04-04T09:00:00,search-api,eu-central-1,95.53,0.0106,949.36,33.24,64.35,25.23,0.187,normal
2026-04-04T09:00:00,notification-service,us-east-1,84.5,0.0121,460.55,34.21,57.85,3.26,0.1482,normal
2026-04-04T09:00:00,notification-service,us-west-2,78.13,0.0107,420.71,45.11,60.6,1.65,0.1805,normal
2026-04-04T09:00:00,notification-service,eu-central-1,81.82,0.015,439.79,42.98,53.2,5.29,0.1883,normal
2026-04-04T09:00:00,analytics-pipeline,us-east-1,157.47,0.0204,229.86,35.09,58.86,2.62,0.1649,normal
2026-04-04T09:00:00,analytics-pipeline,us-west-2,200.19,0.0158,223.44,44.57,51.83,24.82,0.2352,normal
2026-04-04T09:00:00,analytics-pipeline,eu-central-1,168.15,0.0084,246.76,46.17,55.82,5.92,0.1889,normal
2026-04-04T10:00:00,checkout-api,us-east-1,91.8,0.0138,1188.81,42.46,66.84,19.17,0.2126,normal
2026-04-04T10:00:00,checkout-api,us-west-2,99.03,0.0086,1154.23,41.89,75.47,22.62,0.2083,normal
2026-04-04T10:00:00,checkout-api,eu-central-1,397.37,0.068,807.2,46.02,44.98,63.08,0.4125,cache_misconfiguration_after_deploy
2026-04-04T10:00:00,billing-worker,us-east-1,127.58,0.0016,489.11,25.84,67.68,27.93,0.1505,normal
2026-04-04T10:00:00,billing-worker,us-west-2,133.94,0.0172,529.32,21.87,58.23,10.04,0.128,normal
2026-04-04T10:00:00,billing-worker,eu-central-1,124.96,0.008,541.71,45.55,47.87,12.72,0.1998,normal
2026-04-04T10:00:00,auth-service,us-east-1,70.52,0.0136,1518.56,34.19,51.7,2.27,0.1487,normal
2026-04-04T10:00:00,auth-service,us-west-2,70.0,0.0126,1382.48,43.54,57.28,24.52,0.2252,normal
2026-04-04T10:00:00,auth-service,eu-central-1,68.19,0.0126,1642.39,60.29,46.67,17.75,0.2701,normal
2026-04-04T10:00:00,search-api,us-east-1,93.48,0.0095,905.75,48.86,74.51,30.04,0.2495,normal
2026-04-04T10:00:00,search-api,us-west-2,87.8,0.0067,986.24,43.08,52.72,27.89,0.2199,normal
2026-04-04T10:00:00,search-api,eu-central-1,99.02,0.0131,943.77,52.23,54.79,9.06,0.2249,normal
2026-04-04T10:00:00,notification-service,us-east-1,85.01,0.0034,466.52,47.87,46.25,19.37,0.2133,normal
2026-04-04T10:00:00,notification-service,us-west-2,90.84,0.0076,448.38,37.32,57.57,17.32,0.1797,normal
2026-04-04T10:00:00,notification-service,eu-central-1,88.35,0.0051,414.88,44.64,54.48,22.16,0.2108,normal
2026-04-04T10:00:00,analytics-pipeline,us-east-1,172.82,0.0037,240.33,44.13,63.19,15.28,0.1925,normal
2026-04-04T10:00:00,analytics-pipeline,us-west-2,174.9,0.0141,212.51,55.94,61.66,17.54,0.257,normal
2026-04-04T10:00:00,analytics-pipeline,eu-central-1,181.38,0.0114,223.04,44.22,51.33,3.19,0.1819,normal
2026-04-04T11:00:00,checkout-api,us-east-1,106.74,0.0094,1196.41,46.46,62.96,24.34,0.2293,normal
2026-04-04T11:00:00,checkout-api,us-west-2,96.14,0.0139,1312.69,37.46,49.18,23.5,0.2042,normal
2026-04-04T11:00:00,checkout-api,eu-central-1,417.28,0.111,898.0,41.69,60.69,95.56,0.5411,cache_misconfiguration_after_deploy
2026-04-04T11:00:00,billing-worker,us-east-1,159.63,0.0054,513.13,39.02,56.89,16.83,0.1808,normal
2026-04-04T11:00:00,billing-worker,us-west-2,143.29,0.0019,511.57,42.54,55.32,0,0.1523,normal
2026-04-04T11:00:00,billing-worker,eu-central-1,136.95,0.0064,490.47,54.86,64.54,16.51,0.2373,normal
2026-04-04T11:00:00,auth-service,us-east-1,78.65,0.0222,1452.19,45.8,53.81,29.93,0.2615,normal
2026-04-04T11:00:00,auth-service,us-west-2,81.71,0.0085,1571.51,35.61,46.88,24.77,0.1906,normal
2026-04-04T11:00:00,auth-service,eu-central-1,84.9,0.0078,1485.57,27.61,73.14,8.37,0.1277,normal
2026-04-04T11:00:00,search-api,us-east-1,87.62,0.0082,1008.8,42.43,57.89,18.17,0.2005,normal
2026-04-04T11:00:00,search-api,us-west-2,101.51,0.0089,959.18,41.41,50.2,28.8,0.2198,normal
2026-04-04T11:00:00,search-api,eu-central-1,89.72,0.0037,931.17,42.26,63.79,6.19,0.1672,normal
2026-04-04T11:00:00,notification-service,us-east-1,76.35,0.0097,447.58,33.19,50.04,19.41,0.1733,normal
2026-04-04T11:00:00,notification-service,us-west-2,84.03,0.0025,420.21,53.93,50.56,26.43,0.2473,normal
2026-04-04T11:00:00,notification-service,eu-central-1,74.54,0.015,474.04,36.91,53.22,23.05,0.2033,normal
2026-04-04T11:00:00,analytics-pipeline,us-east-1,162.08,0.0112,245.79,44.11,60.3,16.73,0.2088,normal
2026-04-04T11:00:00,analytics-pipeline,us-west-2,194.55,0.0057,250.06,41.81,55.72,4.88,0.1666,normal
2026-04-04T11:00:00,analytics-pipeline,eu-central-1,173.65,0.01,246.08,29.04,57.12,12.49,0.1451,normal
2026-04-04T12:00:00,checkout-api,us-east-1,94.9,0.009,1115.59,49.0,39.05,23.92,0.2367,normal
2026-04-04T12:00:00,checkout-api,us-west-2,88.94,0.0012,1188.88,39.28,58.91,10.23,0.1605,normal
2026-04-04T12:00:00,checkout-api,eu-central-1,355.76,0.0514,832.24,47.58,55.06,48.8,0.3588,cache_misconfiguration_after_deploy
2026-04-04T12:00:00,billing-worker,us-east-1,147.74,0.0044,459.74,20.91,57.87,18.77,0.1196,normal
2026-04-04T12:00:00,billing-worker,us-west-2,156.22,0.006,483.57,30.03,63.34,12.98,0.1425,normal
2026-04-04T12:00:00,billing-worker,eu-central-1,156.51,0.0087,505.46,27.06,53.25,24.34,0.1601,normal
2026-04-04T12:00:00,auth-service,us-east-1,71.33,0.0117,1401.16,50.15,77.58,26.96,0.2518,normal
2026-04-04T12:00:00,auth-service,us-west-2,76.94,0.004,1485.34,36.74,59.31,1.78,0.1395,normal
2026-04-04T12:00:00,auth-service,eu-central-1,69.8,0.0122,1536.08,47.96,64.0,8.81,0.2078,normal
2026-04-04T12:00:00,search-api,us-east-1,84.73,0.0109,953.2,42.63,52.29,26.18,0.2223,normal
2026-04-04T12:00:00,search-api,us-west-2,98.79,0.0136,934.99,47.56,57.59,10.45,0.2123,normal
2026-04-04T12:00:00,search-api,eu-central-1,94.39,0.0024,943.18,43.43,62.88,9.54,0.1758,normal
2026-04-04T12:00:00,notification-service,us-east-1,75.94,0.0061,394.3,36.75,76.38,19.16,0.1787,normal
2026-04-04T12:00:00,notification-service,us-west-2,79.82,0.0063,477.53,32.65,57.2,17.37,0.1611,normal
2026-04-04T12:00:00,notification-service,eu-central-1,80.0,0.0061,402.82,35.26,67.13,29.37,0.1945,normal
2026-04-04T12:00:00,analytics-pipeline,us-east-1,175.93,0.0118,237.06,42.88,57.04,27.76,0.2281,normal
2026-04-04T12:00:00,analytics-pipeline,us-west-2,188.22,0.0081,229.13,49.5,53.83,12.24,0.2128,normal
2026-04-04T12:00:00,analytics-pipeline,eu-central-1,176.03,0.007,246.25,44.86,57.38,13.77,0.1978,normal
2026-04-04T13:00:00,checkout-api,us-east-1,116.92,0.0108,1278.1,49.3,56.49,13.59,0.2197,normal
2026-04-04T13:00:00,checkout-api,us-west-2,102.6,0.0097,1204.22,45.9,69.03,5.8,0.19,normal
2026-04-04T13:00:00,checkout-api,eu-central-1,389.39,0.0281,792.11,50.18,53.43,44.95,0.3181,cache_misconfiguration_after_deploy
2026-04-04T13:00:00,billing-worker,us-east-1,127.32,0.0136,504.3,49.75,50.24,0,0.1985,normal
2026-04-04T13:00:00,billing-worker,us-west-2,138.08,0.0125,498.27,45.17,50.44,29.17,0.2403,normal
2026-04-04T13:00:00,billing-worker,eu-central-1,150.03,0.0132,505.37,52.27,58.51,14.08,0.2355,normal
2026-04-04T13:00:00,auth-service,us-east-1,71.15,0.0092,1456.63,32.42,58.91,23.7,0.1785,normal
2026-04-04T13:00:00,auth-service,us-west-2,73.25,0.0124,1644.24,31.83,59.8,10.26,0.1547,normal
2026-04-04T13:00:00,auth-service,eu-central-1,71.12,0.0097,1346.59,46.86,63.89,22.35,0.2272,normal
2026-04-04T13:00:00,search-api,us-east-1,99.94,0.0163,934.42,50.77,68.15,21.94,0.2519,normal
2026-04-04T13:00:00,search-api,us-west-2,81.4,0.0084,937.81,29.0,57.57,24.06,0.1658,normal
2026-04-04T13:00:00,search-api,eu-central-1,93.03,0.0083,1020.53,37.06,51.38,18.31,0.1821,normal
2026-04-04T13:00:00,notification-service,us-east-1,92.64,0.0114,440.76,38.04,66.65,25.1,0.205,normal
2026-04-04T13:00:00,notification-service,us-west-2,73.17,0.0103,387.1,54.0,62.29,12.95,0.2341,normal
2026-04-04T13:00:00,notification-service,eu-central-1,76.2,0.0078,401.25,46.52,54.41,3.8,0.1846,normal
2026-04-04T13:00:00,analytics-pipeline,us-east-1,179.69,0.0137,217.27,39.14,70.74,19.47,0.2016,normal
2026-04-04T13:00:00,analytics-pipeline,us-west-2,171.97,0.0098,240.7,33.94,57.31,4.9,0.1463,normal
2026-04-04T13:00:00,analytics-pipeline,eu-central-1,157.12,0.0028,241.44,44.48,63.13,27.75,0.2175,normal
2026-04-04T14:00:00,checkout-api,us-east-1,105.38,0.0099,1182.12,45.74,50.53,15.79,0.2103,normal
2026-04-04T14:00:00,checkout-api,us-west-2,103.71,0.0091,1116.1,40.92,60.01,19.49,0.1995,normal
2026-04-04T14:00:00,checkout-api,eu-central-1,406.84,0.1045,857.37,67.14,63.89,128.32,0.6855,cache_misconfiguration_after_deploy
2026-04-04T14:00:00,billing-worker,us-east-1,152.3,0.0065,571.17,51.04,66.76,23.84,0.2391,normal
2026-04-04T14:00:00,billing-worker,us-west-2,145.55,0.0044,523.42,39.15,55.19,0.86,0.1467,normal
2026-04-04T14:00:00,billing-worker,eu-central-1,163.0,0.0043,484.6,45.73,61.98,11.64,0.1916,normal
2026-04-04T14:00:00,auth-service,us-east-1,74.95,0.01,1536.73,46.22,63.44,15.05,0.2106,normal
2026-04-04T14:00:00,auth-service,us-west-2,65.24,0.0177,1496.0,34.05,63.26,22.69,0.1974,normal
2026-04-04T14:00:00,auth-service,eu-central-1,71.28,0.0184,1348.07,52.26,57.73,20.47,0.258,normal
2026-04-04T14:00:00,search-api,us-east-1,97.42,0.0081,966.52,31.54,55.2,32.82,0.1921,normal
2026-04-04T14:00:00,search-api,us-west-2,75.34,0.0139,846.69,35.15,64.16,14.71,0.1782,normal
2026-04-04T14:00:00,search-api,eu-central-1,90.58,0.003,945.9,40.57,53.5,5.46,0.1585,normal
2026-04-04T14:00:00,notification-service,us-east-1,86.05,0.0107,463.88,46.12,68.67,27.61,0.2371,normal
2026-04-04T14:00:00,notification-service,us-west-2,65.73,0.0157,436.91,33.58,61.03,25.69,0.1983,normal
2026-04-04T14:00:00,notification-service,eu-central-1,74.43,0.004,454.09,37.55,68.24,19.73,0.1791,normal
2026-04-04T14:00:00,analytics-pipeline,us-east-1,172.03,0.0037,238.64,28.18,48.84,7.47,0.1205,normal
2026-04-04T14:00:00,analytics-pipeline,us-west-2,204.59,0.0158,229.25,38.92,62.91,27.99,0.222,normal
2026-04-04T14:00:00,analytics-pipeline,eu-central-1,168.31,0.0178,229.42,51.08,41.4,17.57,0.2468,normal
2026-04-04T15:00:00,checkout-api,us-east-1,99.11,0.017,1146.66,31.76,71.7,12.49,0.1673,normal
2026-04-04T15:00:00,checkout-api,us-west-2,104.96,0.004,1197.73,43.54,55.96,14.76,0.1897,normal
2026-04-04T15:00:00,checkout-api,eu-central-1,370.66,0.0519,776.45,69.75,64.27,30.03,0.399,cache_misconfiguration_after_deploy
2026-04-04T15:00:00,billing-worker,us-east-1,131.42,0.0106,569.66,40.35,55.79,15.97,0.193,normal
